Week Of,City,Neighborhood,Product,SKU,Channel,Sales (Units)
2016-03-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-03-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-02-29,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-02-22,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-02-15,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-02-08,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-02-01,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-01-25,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-01-18,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-01-11,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2016-01-04,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-12-28,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-12-21,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-12-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-12-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-11-30,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-11-23,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-11-16,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-11-09,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-11-02,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-10-26,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-10-19,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-10-12,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-10-05,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-09-28,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-09-21,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,0
2015-09-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,41
2015-09-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,41
2015-08-31,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,104
2015-08-24,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,170
2015-08-17,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,193
2015-08-10,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,209
2015-08-03,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,210
2015-07-27,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,209
2015-07-20,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,173
2015-07-13,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,171
2015-07-06,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,179
2015-06-29,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,311
2015-06-22,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,170
2015-06-15,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,151
2015-06-08,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,143
2015-06-01,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Direct Sales,128
2016-05-23,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,355
2016-05-16,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,324
2016-05-09,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,327
2016-05-02,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,292
2016-04-25,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,290
2016-04-18,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,280
2016-04-11,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,268
2016-04-04,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,266
2016-03-28,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,261
2016-03-21,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,256
2016-03-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,260
2016-03-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,258
2016-02-29,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,245
2016-02-22,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,219
2016-02-15,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,217
2016-02-08,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,211
2016-02-01,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
2016-01-25,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
2016-01-18,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,209
2016-01-11,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,215
2016-01-04,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
2015-12-28,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,213
2015-12-21,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,216
2015-12-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
2015-12-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,217
2015-11-30,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,216
2015-11-23,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,212
2015-11-16,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,213
2015-11-09,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,209
2015-11-02,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,211
2015-10-26,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,222
2015-10-19,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,239
2015-10-12,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,248
2015-10-05,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,252
2015-09-28,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,264
2015-09-21,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,284
2015-09-14,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,296
2015-09-07,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,302
2015-08-31,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,317
2015-08-24,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,323
2015-08-17,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,344
2015-08-10,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,357
2015-08-03,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,385
2015-07-27,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,417
2015-07-20,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,422
2015-07-13,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,419
2015-07-06,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,421
2015-06-29,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,634
2015-06-22,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,387
2015-06-15,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,375
2015-06-08,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,364
2015-06-01,Boston,West End,FanCo. Classic,RED - SPECIAL EDITION - FanCo. Classic,Retail,355
2016-05-23,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,262
2016-05-16,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,191
2016-05-09,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,132
2016-05-02,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,94
2016-04-25,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-04-18,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-04-11,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-04-04,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-03-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-03-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-03-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-03-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-02-29,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-02-22,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-02-15,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-02-08,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-02-01,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-01-25,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-01-18,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-01-11,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2016-01-04,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-12-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-12-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-12-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-12-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-11-30,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-11-23,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-11-16,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-11-09,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-11-02,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-10-26,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-10-19,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-10-12,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-10-05,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-09-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-09-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,0
2015-09-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,98
2015-09-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,114
2015-08-31,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,278
2015-08-24,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,464
2015-08-17,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,511
2015-08-10,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,556
2015-08-03,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,549
2015-07-27,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,548
2015-07-20,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,463
2015-07-13,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,446
2015-07-06,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,458
2015-06-29,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,828
2015-06-22,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,457
2015-06-15,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,387
2015-06-08,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,373
2015-06-01,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Direct Sales,333
2016-05-23,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,267
2016-05-16,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,247
2016-05-09,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,243
2016-05-02,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,216
2016-04-25,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,219
2016-04-18,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,214
2016-04-11,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,209
2016-04-04,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,201
2016-03-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,200
2016-03-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,202
2016-03-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,196
2016-03-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,191
2016-02-29,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,187
2016-02-22,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,166
2016-02-15,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
2016-02-08,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,156
2016-02-01,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
2016-01-25,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,157
2016-01-18,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,157
2016-01-11,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,159
2016-01-04,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
2015-12-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,158
2015-12-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,162
2015-12-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
2015-12-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,165
2015-11-30,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
2015-11-23,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,163
2015-11-16,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,160
2015-11-09,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
2015-11-02,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,164
2015-10-26,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,173
2015-10-19,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,180
2015-10-12,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,180
2015-10-05,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,194
2015-09-28,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,202
2015-09-21,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,213
2015-09-14,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,224
2015-09-07,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,229
2015-08-31,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,237
2015-08-24,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,243
2015-08-17,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,260
2015-08-10,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,270
2015-08-03,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,295
2015-07-27,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,316
2015-07-20,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,317
2015-07-13,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,317
2015-07-06,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,312
2015-06-29,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,470
2015-06-22,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,290
2015-06-15,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,283
2015-06-08,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,271
2015-06-01,Boston,West End,FanCo. Classic,GREEN - FanCo. Classic,Retail,275
2016-05-23,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,169
2016-05-16,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,125
2016-05-09,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,87
2016-05-02,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,65
2016-04-25,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-04-18,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-04-11,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-04-04,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-03-28,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-03-21,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-03-14,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-03-07,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-02-29,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-02-22,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-02-15,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-02-08,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-02-01,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-01-25,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-01-18,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-01-11,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2016-01-04,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-12-28,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-12-21,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-12-14,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-12-07,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-11-30,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-11-23,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-11-16,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-11-09,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-11-02,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-10-26,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-10-19,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-10-12,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-10-05,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-09-28,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-09-21,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,0
2015-09-14,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,61
2015-09-07,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,70
2015-08-31,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,176
2015-08-24,Boston,West End,FanCo. Classic,ORANGE - FanCo. Classic,Direct Sales,297
